subject,session,condition,channel,aperiodic_exponent,aperiodic_offset,n_peaks
sub-26,ses-2,NS,AF4,0.7095368311685035,-11.580316242860743,1
sub-26,ses-2,NS,AF8,1.2303486234978456,-11.215544887459856,1
sub-26,ses-2,NS,F2,1.2977352179261272,-11.316173337994963,1
sub-26,ses-2,NS,F4,1.0262039521528865,-11.469718359716557,1
sub-26,ses-2,NS,F6,0.9451807186623009,-11.328072355149148,2
sub-26,ses-2,NS,F8,1.1232371262506795,-10.973518274321664,2
sub-26,ses-2,NS,FC2,0.9948630425786117,-12.140323308726563,1
sub-26,ses-2,NS,FC4,1.0949204442635039,-11.713498678039159,2
sub-26,ses-2,NS,FC6,1.142659006240323,-11.337094381842086,2
sub-26,ses-2,NS,FT8,1.1627458437411242,-11.045832564567606,1
sub-26,ses-2,NS,C2,0.8951685317635496,-12.685761464645953,3
sub-26,ses-2,NS,C4,0.9768303329107083,-12.034574075716773,1
sub-26,ses-2,NS,C6,0.9717287446710782,-11.639786359877156,3
sub-26,ses-2,NS,T8,1.1380662384020543,-11.430507465973083,2
sub-26,ses-2,NS,CPz,1.2549437681735351,-11.71996779306116,0
sub-26,ses-2,NS,CP2,1.0130531129040663,-12.253757498726108,3
sub-26,ses-2,NS,CP4,1.0061268943438106,-11.988046754486954,3
sub-26,ses-2,NS,CP6,1.0011732588061595,-11.693224365410567,1
sub-26,ses-2,NS,TP8,1.0734170851167877,-11.454840473179676,2
sub-26,ses-2,NS,TP10,1.237136511150805,-11.046679061175542,1
sub-26,ses-2,NS,P2,1.0984445505653484,-11.719152861974178,2
sub-26,ses-2,NS,P4,1.0186359853975722,-11.675581909983933,3
sub-26,ses-2,NS,P6,0.8673422181196105,-11.66304127061645,2
sub-26,ses-2,NS,P8,0.8795430971378742,-11.503627581734277,3
sub-26,ses-2,NS,POz,1.1744963802382953,-11.181017969332865,0
sub-26,ses-2,NS,PO4,1.0607013251798383,-11.299639869254879,0
sub-26,ses-2,NS,PO8,0.6672033177977572,-11.45303421420492,0
sub-26,ses-2,NS,O2,0.890269136131781,-11.275940355390135,0
sub-27,ses-2,NS,Fp1,1.039160816732998,-11.340427768320923,1
sub-27,ses-2,NS,AF3,0.9955373447788555,-11.45709248372947,1
sub-27,ses-2,NS,AF7,1.06410002174993,-11.220032477337703,1
sub-27,ses-2,NS,Fz,0.9970591570159393,-11.643955347069133,1
sub-27,ses-2,NS,F1,1.1167995840330986,-11.601591009069905,3
sub-27,ses-2,NS,F3,1.089107106954329,-11.446164863769475,2
sub-27,ses-2,NS,F5,0.9742913430769183,-11.399524060778354,1
sub-27,ses-2,NS,F7,1.0382295602234717,-11.231603287717064,1
sub-27,ses-2,NS,FC1,0.8911065312004693,-12.204706468595674,1
sub-27,ses-2,NS,FC3,0.9045130647006803,-11.824359908594587,1
sub-27,ses-2,NS,FC5,0.9678057104015907,-11.495141881964173,1
sub-27,ses-2,NS,FT7,1.058054705653294,-11.213109566226805,1
sub-27,ses-2,NS,Cz,0.991393118909549,-38.79130849878525,1
sub-27,ses-2,NS,C1,1.2749900214124914,-11.905846690729714,2
sub-27,ses-2,NS,C3,0.8114453260669182,-12.029611196388045,1
sub-27,ses-2,NS,C5,0.8977256807381003,-11.586794625899683,1
sub-27,ses-2,NS,T7,0.9827431999645855,-11.367555165343381,1
sub-27,ses-2,NS,CP1,0.8694610852423612,-12.19409035175993,1
sub-27,ses-2,NS,CP3,0.8516307737992238,-11.899514999760973,1
sub-27,ses-2,NS,CP5,0.9282666857055303,-11.54851254287236,1
sub-27,ses-2,NS,TP7,0.9458990309492722,-11.232335355876822,1
sub-27,ses-2,NS,TP9,0.8229516548033882,-11.172679623318638,1
sub-27,ses-2,NS,Pz,1.055631777605622,-11.555267493288666,3
sub-27,ses-2,NS,P1,0.9878825903024515,-11.610048019522957,1
sub-27,ses-2,NS,P3,0.9238840451174515,-11.523147439256585,1
sub-27,ses-2,NS,P5,0.9024800875106528,-11.450793149480187,1
sub-27,ses-2,NS,P7,0.8881462106624566,-11.277073343786556,1
sub-27,ses-2,NS,PO3,0.8642769937629716,-11.37776687565155,1
sub-27,ses-2,NS,PO7,0.7821108032479197,-11.292477967379769,2
sub-27,ses-2,NS,Oz,0.8205748106074611,-11.434880003447942,4
sub-27,ses-2,NS,O1,0.7892543732434809,-11.447548370979275,1
sub-27,ses-2,NS,Fpz,1.0428111227272412,-11.369765653631253,1
sub-27,ses-2,NS,Fp2,1.05457619485832,-11.261975723422754,1
sub-27,ses-2,NS,AF4,1.0826454886017303,-11.349849072445794,2
sub-27,ses-2,NS,AF8,0.980920218579207,-11.235284929867957,1
sub-27,ses-2,NS,F2,1.061520290296743,-11.618397394284457,3
sub-27,ses-2,NS,F4,1.0263083732023046,-11.455330716643143,2
sub-27,ses-2,NS,F6,0.9687939747620703,-11.333873525915648,1
sub-27,ses-2,NS,F8,1.0841322968052183,-11.153584552753893,1
sub-27,ses-2,NS,FC2,0.8049084042559184,-12.21310739257637,1
sub-27,ses-2,NS,FC4,0.8147959031600485,-11.830609821165243,1
sub-27,ses-2,NS,FC6,0.989957541576946,-11.449904299929187,1
sub-27,ses-2,NS,FT8,1.098727811735972,-11.141196566043627,1
sub-27,ses-2,NS,C2,0.7426862054582057,-12.450392726729,1
sub-27,ses-2,NS,C4,0.7815043798738927,-11.914881973058462,1
sub-27,ses-2,NS,C6,0.9695154956214007,-11.501984627766596,1
sub-27,ses-2,NS,T8,1.0374962539232566,-11.229199139608577,2
sub-27,ses-2,NS,CPz,0.9665208360918723,-12.208482210451187,1
sub-27,ses-2,NS,CP2,0.9167667268254656,-12.029085331293981,1
sub-27,ses-2,NS,CP4,0.8444249602586504,-11.861145152663125,1
sub-27,ses-2,NS,CP6,0.9237737968836931,-11.545546238715703,2
sub-27,ses-2,NS,TP8,0.9829170786259113,-11.268926757444138,2
sub-27,ses-2,NS,TP10,0.864568110200541,-11.239818902234257,2
sub-27,ses-2,NS,P2,1.1131651278804005,-11.362711899075013,2
sub-27,ses-2,NS,P4,1.0497780316448775,-11.305082041133199,4
sub-27,ses-2,NS,P6,0.9777728283278858,-11.270042671430895,3
sub-27,ses-2,NS,P8,0.9385253289572157,-11.23659791855837,3
sub-27,ses-2,NS,POz,0.8342312994555338,-11.406807303767057,3
sub-27,ses-2,NS,PO4,0.8403496670651146,-11.30166942595479,3
sub-27,ses-2,NS,PO8,0.8743071561583007,-11.3847131736754,3
sub-27,ses-2,NS,O2,0.8313032082012117,-11.414540639376199,4
sub-28,ses-2,NS,Fp1,0.05732910976864966,-11.382528714634159,1
sub-28,ses-2,NS,AF3,0.5405274798240902,-11.752910275544393,2
sub-28,ses-2,NS,AF7,0.19351960075197133,-11.225263255609772,1
sub-28,ses-2,NS,Fz,0.332368234077838,-12.495698168112312,1
sub-28,ses-2,NS,F1,0.6417910844464381,-12.219380084775882,4
sub-28,ses-2,NS,F3,0.5035891311710847,-11.779490665024644,2
sub-28,ses-2,NS,F5,0.10311250056890481,-11.698658128944631,1
sub-28,ses-2,NS,F7,0.5322006118313211,-11.149216008657191,1
sub-28,ses-2,NS,FC1,0.5573490772583516,-12.516282627813501,2
sub-28,ses-2,NS,FC3,0.5175986336093437,-11.789755273822866,2
sub-28,ses-2,NS,FC5,0.15240186862430322,-11.583876418817098,2
sub-28,ses-2,NS,FT7,0.2621293417080951,-11.434650132086265,0
sub-28,ses-2,NS,Cz,0.7466658391468313,-39.62211262183218,1
sub-28,ses-2,NS,C1,0.5324204743109805,-12.627602516768489,3
sub-28,ses-2,NS,C3,0.48362270414045916,-11.822878320907897,2
sub-28,ses-2,NS,C5,0.17269305533047208,-11.69846345698075,0
sub-28,ses-2,NS,T7,0.6098148411242423,-11.427485854394574,1
sub-28,ses-2,NS,CP1,0.7250201159232774,-12.129279292854344,0
sub-28,ses-2,NS,CP3,0.5600429844719952,-11.72403530656719,2
sub-28,ses-2,NS,CP5,0.5956694446426618,-11.469139160403616,1
sub-28,ses-2,NS,TP7,0.2805598636014558,-11.38304797554984,0
sub-28,ses-2,NS,TP9,0.6316501960055921,-11.087310007862186,1
sub-28,ses-2,NS,Pz,1.0991666998006324,-11.558931736863133,0
sub-28,ses-2,NS,P1,0.8542355899609628,-11.720552493865192,0
sub-28,ses-2,NS,P3,0.7519171295193138,-11.528541119569763,0
sub-28,ses-2,NS,P5,0.6728172328615434,-11.389525776781364,1
sub-28,ses-2,NS,P7,0.8948289246204617,-11.151042871920103,0
sub-28,ses-2,NS,PO3,0.9850337198984082,-11.106529029420487,0
sub-28,ses-2,NS,PO7,0.8110250703286791,-11.11176481683555,0
sub-28,ses-2,NS,Oz,0.5990427971109181,-11.171982390702508,0
sub-28,ses-2,NS,O1,0.616012938439788,-11.178343125136369,0
sub-28,ses-2,NS,Fpz,0.724897442226893,-11.432784946372818,1
sub-28,ses-2,NS,Fp2,0.11389077545174564,-11.299333090980612,1
sub-28,ses-2,NS,AF4,0.4116702943178242,-11.654774387960444,2
sub-28,ses-2,NS,AF8,0.2395758192155195,-11.259086337289336,1
sub-28,ses-2,NS,F2,0.5653404108436749,-12.214091303577577,3
sub-28,ses-2,NS,F4,0.3261390917491614,-11.802679691762645,1
sub-28,ses-2,NS,F6,0.2083293009064753,-11.47507828982472,1
sub-28,ses-2,NS,F8,0.4544929139598302,-11.255377310758409,1
sub-28,ses-2,NS,FC2,0.49664472366635676,-12.551074907188664,3
sub-28,ses-2,NS,FC4,0.3820519843895932,-11.880162521945484,1
sub-28,ses-2,NS,FC6,0.19867974275148562,-11.616191410451448,0
sub-28,ses-2,NS,FT8,0.023496534031600735,-11.436782201816783,1
sub-28,ses-2,NS,C2,0.5430597300778464,-12.627637784832462,2
sub-28,ses-2,NS,C4,0.5215148881117826,-11.839608872201032,1
sub-28,ses-2,NS,C6,0.49671002081102056,-11.442823924079487,0
sub-28,ses-2,NS,T8,0.3182511522116701,-11.573316621888125,0
sub-28,ses-2,NS,CPz,0.7904751697751344,-12.498924059003954,1
sub-28,ses-2,NS,CP2,0.7211168935393221,-12.309212444358732,2
sub-28,ses-2,NS,CP4,0.6247715595731723,-11.974215021521339,1
sub-28,ses-2,NS,CP6,0.5433148729216926,-11.673919633935185,2
sub-28,ses-2,NS,TP8,0.5089776210210954,-11.563641547575626,2
sub-28,ses-2,NS,TP10,0.7549224225994271,-11.138785174466388,0
sub-28,ses-2,NS,P2,0.789084594229487,-11.908820527821296,3
sub-28,ses-2,NS,P4,0.8014327959930915,-11.583388933379299,2
sub-28,ses-2,NS,P6,0.9296720092106912,-11.132649118054307,0
sub-28,ses-2,NS,P8,0.559037371780095,-11.504390327951864,1
sub-28,ses-2,NS,POz,1.0591921498922767,-11.127011695576622,0
sub-28,ses-2,NS,PO4,1.0173916323268046,-11.109181152164885,0
sub-28,ses-2,NS,PO8,0.8682311687627974,-11.002611298420074,0
sub-28,ses-2,NS,O2,0.6652154478908263,-11.110451216164876,0
sub-29,ses-1,NS,Fp1,0.669820547747545,-11.269388421086964,2
sub-29,ses-1,NS,AF3,0.7452511569461743,-11.601838028428121,5
sub-29,ses-1,NS,AF7,0.6151073805571848,-11.265299811086221,3
sub-29,ses-1,NS,Fz,1.0012573050499178,-11.768549081479074,2
sub-29,ses-1,NS,F1,0.985223838505304,-11.67659890397564,2
sub-29,ses-1,NS,F3,0.8706859567258007,-11.678200205328558,2
sub-29,ses-1,NS,F5,0.6219057744242845,-11.555394272898951,2
sub-29,ses-1,NS,F7,0.95523608263969,-11.169377490364457,2
sub-29,ses-1,NS,FC1,0.9919379661553526,-12.06327248682104,3
sub-29,ses-1,NS,FC3,0.8856179931282261,-11.842386966715583,3
sub-29,ses-1,NS,FC5,0.8484288133083323,-11.48364642411545,2
sub-29,ses-1,NS,FT7,0.713870741255821,-11.408864554435796,3
sub-29,ses-1,NS,Cz,0.8595462316791492,-40.3433551915693,2
sub-29,ses-1,NS,C1,1.1519889588177858,-12.010999602734072,2
sub-29,ses-1,NS,C3,0.9136037419249037,-11.95043905943758,1
sub-29,ses-1,NS,C5,0.9703468549095413,-11.406520308052922,3
sub-29,ses-1,NS,T7,0.47409867817733203,-11.4404115251499,5
sub-29,ses-1,NS,CP1,1.2200692411871794,-11.619157446519663,3
sub-29,ses-1,NS,CP3,1.1469187969699315,-11.535914649481622,3
sub-29,ses-1,NS,CP5,1.1306318442468495,-11.231862319651896,3
sub-29,ses-1,NS,TP7,0.8363505487481641,-11.31799362778626,3
sub-29,ses-1,NS,TP9,1.000549865652293,-10.965014274137209,2
sub-29,ses-1,NS,Pz,1.2164898062211407,-11.402581805724394,2
sub-29,ses-1,NS,P1,1.1702454728096678,-11.464171797743603,2
sub-29,ses-1,NS,P3,1.2854265343155085,-11.109724380136694,2
sub-29,ses-1,NS,P5,1.0226382162387098,-11.328790736375526,2
sub-29,ses-1,NS,P7,1.022222045724069,-11.325343167781527,2
sub-29,ses-1,NS,PO3,1.02102419931301,-11.15536406410614,1
sub-29,ses-1,NS,PO7,0.9772011772631147,-11.159291626627766,2
sub-29,ses-1,NS,Oz,0.5629693293794793,-11.189169282546498,3
sub-29,ses-1,NS,O1,0.7062988740559001,-11.164869434701592,4
sub-29,ses-1,NS,Fpz,0.7974695768004815,-11.20980022429234,0
sub-29,ses-1,NS,Fp2,0.7673942161086594,-11.134129471314976,4
sub-29,ses-1,NS,AF4,0.7362396554660472,-11.5321292949924,1
sub-29,ses-1,NS,AF8,0.9065759290264979,-11.231093250020932,2
sub-29,ses-1,NS,F2,0.8816419988904977,-11.76518640341119,2
sub-29,ses-1,NS,F4,0.7300398792747136,-11.549086362903543,0
sub-29,ses-1,NS,F6,0.8066677318264125,-11.344220689179759,2
sub-29,ses-1,NS,F8,0.8763021350165557,-11.336427140385059,3
sub-29,ses-1,NS,FC2,0.8397075300865254,-12.12266262751475,2
sub-29,ses-1,NS,FC4,0.7634398004333229,-11.655896313351978,1
sub-29,ses-1,NS,FC6,0.9026264544700365,-11.30833756690468,3
sub-29,ses-1,NS,FT8,0.616774189011811,-11.370507467029386,2
sub-29,ses-1,NS,C2,0.9396476221971923,-12.317573763020713,3
sub-29,ses-1,NS,C4,0.9373037138555316,-11.574706237800738,4
sub-29,ses-1,NS,C6,1.122005421664456,-11.27143372754432,4
sub-29,ses-1,NS,T8,0.6057090087212638,-11.416355375086114,2
sub-29,ses-1,NS,CPz,1.2509455082619507,-11.741889098231065,4
sub-29,ses-1,NS,CP2,1.244142476633109,-11.5916228138971,2
sub-29,ses-1,NS,CP4,1.1407679529522161,-11.52626827724033,2
sub-29,ses-1,NS,CP6,1.1196741818663662,-11.377765931165415,2
sub-29,ses-1,NS,TP8,1.0226426192037268,-11.217808951321055,2
sub-29,ses-1,NS,TP10,0.8946531143756362,-11.107089812112768,3
sub-29,ses-1,NS,P2,1.223183107603686,-11.33073139718199,2
sub-29,ses-1,NS,P4,1.2395411014810136,-11.062607865783995,2
sub-29,ses-1,NS,P6,1.102120695683692,-11.110796404451136,2
sub-29,ses-1,NS,P8,1.052467040872318,-11.091557427616547,2
sub-29,ses-1,NS,POz,1.0512232479094803,-11.13120960881603,2
sub-29,ses-1,NS,PO4,1.0386119597351555,-11.109459851318974,2
sub-29,ses-1,NS,PO8,0.7667814063452065,-11.269769950718663,3
sub-29,ses-1,NS,O2,0.6347480353091512,-11.257703253668769,3
sub-30,ses-1,NS,Fp1,0.9694279811819254,-10.798695803180065,1
sub-30,ses-1,NS,AF3,0.6772509874580783,-11.744531106457488,3
sub-30,ses-1,NS,AF7,0.7258061427955852,-11.27679993691646,1
sub-30,ses-1,NS,Fz,1.0895355505679793,-11.562840120117077,2
sub-30,ses-1,NS,F1,0.9197827260757144,-12.446262172660573,2
sub-30,ses-1,NS,F3,0.987363262474104,-11.233026619447035,0
sub-30,ses-1,NS,F5,1.1009191005030374,-11.396240337464757,1
sub-30,ses-1,NS,F7,0.9837630293489329,-11.448393793812489,1
sub-30,ses-1,NS,FC1,1.11624475932691,-11.957179071099649,2
sub-30,ses-1,NS,FC3,1.058851689437724,-11.639395526098292,2
sub-30,ses-1,NS,FC5,0.8788000646689281,-11.751913011648904,2
sub-30,ses-1,NS,FT7,1.141616012225994,-11.387053206741088,1
sub-30,ses-1,NS,Cz,0.9710623029616784,-39.92629700577269,2
sub-30,ses-1,NS,C1,1.1323557088096186,-11.515628453863448,1
sub-30,ses-1,NS,C3,0.937170349615297,-11.7658656746113,2
sub-30,ses-1,NS,C5,1.173518147904704,-11.197929654394956,2
sub-30,ses-1,NS,T7,1.315689295476529,-10.954500022452626,1
sub-30,ses-1,NS,CP1,1.1193353869656726,-11.934325790100816,1
sub-30,ses-1,NS,CP3,1.117684625839371,-11.157676365732973,1
sub-30,ses-1,NS,CP5,1.1604953771330095,-11.41337009770336,3
sub-30,ses-1,NS,TP7,1.1746341311155384,-11.02831039986782,2
sub-30,ses-1,NS,TP9,1.303554959639594,-10.825360109898442,2
sub-30,ses-1,NS,Pz,1.153517564309462,-11.553196501943871,1
sub-30,ses-1,NS,P1,1.1288548944898744,-11.201488624027403,2
sub-30,ses-1,NS,P3,1.1535621698504581,-11.38462242994117,2
sub-30,ses-1,NS,P5,1.154882472757876,-11.44156825048025,2
sub-30,ses-1,NS,P7,1.1738163954154432,-11.19125638627805,2
sub-30,ses-1,NS,PO3,1.1284626726439924,-11.499165945009526,1
sub-30,ses-1,NS,PO7,0.975112110792018,-10.894472228154873,2
sub-30,ses-1,NS,Oz,0.9173432002376101,-11.343278502068987,2
sub-30,ses-1,NS,O1,1.0036382874901335,-11.046916765992519,1
sub-30,ses-1,NS,Fpz,1.162650903889717,-11.124055142268103,1
sub-30,ses-1,NS,Fp2,0.43836101901773683,-11.180448065975767,1
sub-30,ses-1,NS,AF4,0.9462845157370421,-11.818706117519968,2
sub-30,ses-1,NS,AF8,0.9324869934635842,-11.457229406020678,2
sub-30,ses-1,NS,F2,0.9421858570784142,-12.492936020531053,2
sub-30,ses-1,NS,F4,0.8003571934741287,-11.530256247917318,3
sub-30,ses-1,NS,F6,1.0744919372703123,-11.583683722426569,1
sub-30,ses-1,NS,F8,0.7032590731153422,-11.209267665402187,1
sub-30,ses-1,NS,FC2,1.082355752475682,-11.90285122186755,2
sub-30,ses-1,NS,FC4,1.1227604311161,-11.634664411750272,1
sub-30,ses-1,NS,FC6,1.1039559915812651,-11.41001039860691,1
sub-30,ses-1,NS,FT8,1.1128853047065561,-11.290056474715728,2
sub-30,ses-1,NS,C2,1.1623480445773242,-11.480026972726906,1
sub-30,ses-1,NS,C4,1.099572914464798,-11.762170268910896,2
sub-30,ses-1,NS,C6,1.1252529927568553,-11.245458726133586,1
sub-30,ses-1,NS,T8,1.1398478122665414,-11.315354703974144,2
sub-30,ses-1,NS,CPz,0.8667889519018577,-11.174132169578876,2
sub-30,ses-1,NS,CP2,0.6055533178573108,-11.354180258028851,0
sub-30,ses-1,NS,CP4,1.1574901999233516,-11.124672341207868,1
sub-30,ses-1,NS,CP6,0.7676476340519223,-11.179530144490167,3
sub-30,ses-1,NS,TP8,0.9698458827779513,-11.110481799004338,2
sub-30,ses-1,NS,TP10,1.102871987352348,-11.495294827876318,2
sub-30,ses-1,NS,P2,0.73100041960933,-11.420616706930348,2
sub-30,ses-1,NS,P4,1.168886527268091,-11.372533182538099,1
sub-30,ses-1,NS,P6,1.0721649222012821,-11.398973716381658,3
sub-30,ses-1,NS,P8,1.136305695370335,-11.049850861112741,1
sub-30,ses-1,NS,POz,1.086488621870476,-11.539512335048673,2
sub-30,ses-1,NS,PO4,0.5036356215149232,-11.465257930192013,2
sub-30,ses-1,NS,PO8,1.1130590992603415,-12.018773749303799,1
sub-30,ses-1,NS,O2,0.799024566267429,-11.206891120585658,2
sub-31,ses-1,NS,Fp1,0.4605491750291205,-11.772698037750443,3
sub-31,ses-1,NS,AF3,0.888228789087973,-11.827640247822718,2
sub-31,ses-1,NS,AF7,0.9195293038958949,-11.375338488729337,3
sub-31,ses-1,NS,Fz,1.0305053124578878,-11.878172758662712,2
sub-31,ses-1,NS,F1,0.9323452689914337,-11.994982626531026,2
sub-31,ses-1,NS,F3,0.9668977471162981,-11.824052374613716,2
sub-31,ses-1,NS,F5,1.008616670933764,-11.527630850687714,2
sub-31,ses-1,NS,F7,1.0890366717917639,-11.340704804089938,1
sub-31,ses-1,NS,FC1,1.0307651670717055,-12.159199076816448,1
sub-31,ses-1,NS,FC3,1.0680512244979266,-11.727935338548791,2
sub-31,ses-1,NS,FC5,1.0046533694669122,-11.55882151197871,2
sub-31,ses-1,NS,FT7,0.6788901737061303,-11.54688334369354,2
sub-31,ses-1,NS,Cz,0.7980061366247228,-40.07149168975067,2
sub-31,ses-1,NS,C1,1.1284827851654928,-12.049715764252625,1
sub-31,ses-1,NS,C3,0.9918453814341978,-11.90564149646748,2
sub-31,ses-1,NS,C5,0.7112389059562835,-11.81097774499019,1
sub-31,ses-1,NS,T7,0.391401590478242,-11.728679783728497,1
sub-31,ses-1,NS,CP1,1.0330496527624082,-12.200380358897428,3
sub-31,ses-1,NS,CP3,0.9549218375878596,-11.869852897441328,4
sub-31,ses-1,NS,CP5,0.7464966871352078,-11.731000241539158,3
sub-31,ses-1,NS,TP7,0.3491621671589868,-11.786893782115106,1
sub-31,ses-1,NS,TP9,0.655277863195615,-11.753443779232374,1
sub-31,ses-1,NS,Pz,1.0541921272637857,-11.945584957852926,1
sub-31,ses-1,NS,P1,1.0298618069374446,-11.90937454968942,1
sub-31,ses-1,NS,P3,0.9242320544632607,-11.820327360553781,3
sub-31,ses-1,NS,P5,0.7545690085700186,-11.588296506970952,1
sub-31,ses-1,NS,P7,0.2034916656520725,-11.946531708229353,3
sub-31,ses-1,NS,PO3,1.0130460652688924,-11.60584550230249,3
sub-31,ses-1,NS,PO7,0.3273070417351802,-11.811129664659596,3
sub-31,ses-1,NS,Oz,0.820254558121453,-11.609853294564118,2
sub-31,ses-1,NS,O1,0.523879608876878,-11.8128314806732,2
sub-31,ses-1,NS,Fpz,0.9242103183095122,-11.868942469334629,2
sub-31,ses-1,NS,Fp2,0.6012574340036668,-11.526641787724229,1
sub-31,ses-1,NS,AF4,0.4875709010258915,-11.881695306387297,3
sub-31,ses-1,NS,AF8,0.9789670965268389,-11.28842664327825,1
sub-31,ses-1,NS,F2,1.0818701840714682,-11.904964340826456,4
sub-31,ses-1,NS,F4,1.1033652836787078,-11.648693354222193,4
sub-31,ses-1,NS,F6,0.9703862457663361,-11.515896739444981,1
sub-31,ses-1,NS,F8,0.6795480917850368,-11.41011787871184,2
sub-31,ses-1,NS,FC2,1.1214894140803335,-12.017472038159333,2
sub-31,ses-1,NS,FC4,0.9400045273718687,-11.973146027144931,3
sub-31,ses-1,NS,FC6,0.7310610421272299,-11.685547638739786,1
sub-31,ses-1,NS,FT8,0.6946467035704808,-11.542436361504347,2
sub-31,ses-1,NS,C2,0.9240742518986689,-12.415227882038806,2
sub-31,ses-1,NS,C4,0.792926293003402,-12.09218870928259,3
sub-31,ses-1,NS,C6,0.5058496268025073,-11.840785534078393,1
sub-31,ses-1,NS,T8,0.7234374643016105,-11.65027131502684,1
sub-31,ses-1,NS,CPz,1.1551285777985358,-11.979882577984688,1
sub-31,ses-1,NS,CP2,1.0825136086389848,-11.879240745447543,2
sub-31,ses-1,NS,CP4,0.7655424742015435,-12.156614721538899,2
sub-31,ses-1,NS,CP6,0.6559919664982593,-11.951267740414833,3
sub-31,ses-1,NS,TP8,0.37563769668131,-11.757429705738783,1
sub-31,ses-1,NS,TP10,0.8105944600665785,-11.446042602395348,1
sub-31,ses-1,NS,P2,1.0671235771227232,-11.824633100641503,1
sub-31,ses-1,NS,P4,0.9170356480247145,-11.79971011956319,3
sub-31,ses-1,NS,P6,0.6519504246221822,-11.804646408668281,3
sub-31,ses-1,NS,P8,0.6326672808273656,-11.590674553937376,0
sub-31,ses-1,NS,POz,1.0266688969973463,-11.670021860357403,1
sub-31,ses-1,NS,PO4,0.8941702216942139,-11.726562222858071,2
sub-31,ses-1,NS,PO8,0.3918421494458425,-11.860227387449443,5
sub-31,ses-1,NS,O2,0.40742265849458276,-11.846530774363018,3
sub-32,ses-1,NS,Fp1,1.5467235092835148,-10.421893642279851,2
sub-32,ses-1,NS,AF3,1.2490652759960956,-11.255604324836558,1
sub-32,ses-1,NS,AF7,1.350921614976797,-10.967078311511349,2
sub-32,ses-1,NS,Fz,1.7079361136204154,-10.580005121030922,2
sub-32,ses-1,NS,F1,1.2432240281632825,-11.91529066166827,1
sub-32,ses-1,NS,F3,1.243258799471235,-11.111651058802488,1
sub-32,ses-1,NS,F5,1.0376291112941352,-11.29518807599174,2
sub-32,ses-1,NS,F7,1.2131283394648278,-11.161675753937114,2
sub-32,ses-1,NS,FC1,1.1481334219535313,-11.831059881631338,1
sub-32,ses-1,NS,FC3,1.1562511278591958,-11.342610100791799,1
sub-32,ses-1,NS,FC5,0.9314043897945348,-11.354708474277539,2
sub-32,ses-1,NS,FT7,1.1622609797680081,-11.00303460402164,2
sub-32,ses-1,NS,Cz,1.0835920510309616,-38.9006241898837,3
sub-32,ses-1,NS,C1,1.1050237138256203,-11.436429314432965,1
sub-32,ses-1,NS,C3,1.0778792703283202,-11.555012446823172,1
sub-32,ses-1,NS,C5,1.1468444273828293,-11.131878210034678,1
sub-32,ses-1,NS,T7,1.1027145058176937,-11.008981154230721,2
sub-32,ses-1,NS,CP1,1.1762604732946669,-11.682553168776389,1
sub-32,ses-1,NS,CP3,1.0086762729315402,-11.178863243941857,1
sub-32,ses-1,NS,CP5,1.1192780110118985,-11.301861374734443,3
sub-32,ses-1,NS,TP7,0.9094889351672121,-11.079012462056246,1
sub-32,ses-1,NS,TP9,1.1290898707599029,-10.924005810247992,2
sub-32,ses-1,NS,Pz,1.1329167369706399,-11.428964393428588,1
sub-32,ses-1,NS,P1,1.3972375879897767,-10.896059459585622,2
sub-32,ses-1,NS,P3,1.1136872199013446,-11.300598266046208,1
sub-32,ses-1,NS,P5,1.1861841254626537,-11.344965599199355,1
sub-32,ses-1,NS,P7,1.0841057936924339,-11.055761853694177,3
sub-32,ses-1,NS,PO3,1.1120508135039018,-11.037581994489011,2
sub-32,ses-1,NS,PO7,1.5490918524399773,-10.436513010657068,2
sub-32,ses-1,NS,Oz,0.7516698601508693,-11.431092964108661,3
sub-32,ses-1,NS,O1,0.6946608253402924,-11.20316252080456,2
sub-32,ses-1,NS,Fpz,1.019809740760091,-11.208447139887161,1
sub-32,ses-1,NS,Fp2,1.5096030579902493,-10.428312617277308,2
sub-32,ses-1,NS,AF4,1.1553386736037414,-11.470878009631885,3
sub-32,ses-1,NS,AF8,1.2954491695180204,-11.005818762361274,2
sub-32,ses-1,NS,F2,1.1418660368778204,-12.141444527648735,3
sub-32,ses-1,NS,F4,1.2383294974031278,-11.197053156264603,3
sub-32,ses-1,NS,F6,0.9065557720545433,-11.317912003457405,2
sub-32,ses-1,NS,F8,1.1089853231814413,-11.301564573057938,1
sub-32,ses-1,NS,FC2,1.2921951480275746,-11.605488510445252,1
sub-32,ses-1,NS,FC4,1.0426042470946009,-11.586146129728878,1
sub-32,ses-1,NS,FC6,1.1556954964235258,-11.161825924711202,1
sub-32,ses-1,NS,FT8,1.0320462964001051,-11.193411196915362,1
sub-32,ses-1,NS,C2,1.1662016145192304,-11.271408251316313,1
sub-32,ses-1,NS,C4,1.05614605900723,-11.64630279715566,1
sub-32,ses-1,NS,C6,0.9618431594356355,-11.307357574513961,1
sub-32,ses-1,NS,T8,1.0330648074593831,-11.068093749700584,1
sub-32,ses-1,NS,CPz,1.0100875477850382,-12.082601077634868,2
sub-32,ses-1,NS,CP2,0.9807185383432188,-11.246644495144952,4
sub-32,ses-1,NS,CP4,0.9906927832984427,-11.23953230264496,1
