subject,channel,aperiodic_exponent_NS,aperiodic_exponent_SD,diff_exponent,aperiodic_offset_NS,aperiodic_offset_SD,diff_offset
sub-07,CP2,1.1457736594260657,1.2160208885557444,0.07024722912967873,-11.911318930278792,-11.392159909438847,0.519159020839945
sub-07,CP4,1.1860413108922443,1.0683920440107288,-0.11764926688151545,-11.563798779615166,-11.342431069030567,0.22136771058459814
sub-07,CP6,1.1479975616623697,0.7415491114424324,-0.40644845021993725,-11.40878974120581,-11.24961890495222,0.1591708362535904
sub-07,TP8,1.1515933592746663,0.9912842917339988,-0.16030906754066754,-11.196209522303088,-11.162971332964062,0.033238189339025226
sub-07,P2,1.1799233327542171,1.249279847150855,0.06935651439663792,-11.459447511789408,-11.21572568092888,0.2437218308605278
sub-07,P4,1.140745001169433,1.1953211005180575,0.05457609934862462,-11.343421771002822,-11.153178710984305,0.19024306001851699
sub-07,P6,1.0714629953869,1.2331193805750065,0.16165638518810654,-11.287186970600406,-10.90433960633992,0.3828473642604848
sub-07,P8,1.1858488396987477,0.9295370382455508,-0.2563118014531969,-11.30705210189777,-10.959890088271337,0.3471620136264342
sub-07,POz,1.149472935906264,0.9130826337028408,-0.23639030220342327,-11.257482213112668,-10.96461434301209,0.2928678701005776
sub-07,PO4,1.0562257083768536,1.266243524956774,0.21001781657992047,-11.311605262887802,-10.824727923188217,0.4868773396995856
sub-07,PO8,1.2265592010335074,1.2407379716423124,0.014178770608805014,-11.096529937029851,-10.811773865759331,0.28475607127051994
sub-07,O2,1.265981725624009,1.2585758399738254,-0.007405885650183519,-10.920483657360077,-10.949425550883332,-0.028941893523255047
sub-13,Fp1,0.6969197536508256,1.0654928956810044,0.36857314203017877,-11.124014885828528,-11.414734052751829,-0.29071916692330113
sub-13,AF3,0.8280510438839304,1.0483040985250314,0.220253054641101,-11.274091106300748,-11.60278347396098,-0.32869236766023135
sub-13,AF7,1.1745291547687573,1.1760535413238578,0.0015243865551004543,-10.78914654121982,-10.966977872856605,-0.177831331636785
sub-13,Fz,0.8910675178590416,1.0801831624579197,0.18911564459887809,-11.845474112171615,-11.860935168285875,-0.015461056114260074
sub-13,F1,1.0122815201402584,1.0734704617299666,0.06118894158970822,-11.617975558127103,-11.723870490725208,-0.10589493259810467
sub-13,F3,0.9706659661117566,0.9351488011716032,-0.035517164940153445,-11.330336563818454,-11.617052852154997,-0.2867162883365424
sub-13,F5,0.9978484227463764,0.8222885253785929,-0.17555989736778355,-10.874783728609849,-11.36044860969868,-0.485664881088832
sub-13,F7,1.4143716794968173,0.8218948881990609,-0.5924767912977564,-10.31747744811302,-11.177895852044418,-0.8604184039313978
sub-13,FC1,0.8735231046068223,1.2554790481374722,0.38195594353065,-11.974653395328566,-11.586325536141302,0.38832785918726387
sub-13,FC3,0.8269876962129701,0.7021380340505249,-0.1248496621624452,-11.565973748200031,-11.900337087171312,-0.334363338971281
sub-13,FC5,0.9939443614871272,0.5152420557843673,-0.47870230570275984,-10.968123029718436,-11.656108443284444,-0.6879854135660075
sub-13,FT7,1.1839858985884124,0.7047058881631317,-0.4792800104252807,-10.700056635925,-11.232346467503266,-0.5322898315782663
sub-13,Cz,0.8894822754996738,0.8618963172811603,-0.027585958218513507,-39.43282962432312,-40.15943153710282,-0.7266019127796994
sub-13,C1,1.126257310680937,1.004446617268922,-0.12181069341201511,-11.906988537724914,-12.070739756942016,-0.16375121921710267
sub-13,C3,1.0412387877337863,0.7944939083628559,-0.24674487937093037,-11.547568816775025,-11.897077756381911,-0.34950893960688667
sub-13,C5,1.103126922681395,0.6824901722146712,-0.42063675046672366,-11.179642546404423,-11.620997545459836,-0.4413549990554131
sub-13,T7,1.0433627308988844,0.7017922740513588,-0.3415704568475256,-10.950263880378134,-11.359264746187224,-0.4090008658090891
sub-13,CP1,1.1160531603791333,0.9676143887657868,-0.1484387716133465,-11.813757352583988,-12.043989110988608,-0.23023175840462073
sub-13,CP3,1.1590592192886051,0.882030619116067,-0.27702860017253816,-11.50040063645865,-11.87227183975308,-0.3718712032944307
sub-13,CP5,1.202344818469106,0.9622732637078204,-0.2400715547612855,-11.213739264271195,-11.507749671236851,-0.29401040696565595
sub-13,TP7,1.0476927438099652,0.8555873599959016,-0.1921053838140636,-11.12665520913097,-11.37898912287076,-0.25233391373978975
sub-13,TP9,1.1403888828050617,0.5512806998399236,-0.5891081829651381,-11.131130733339058,-11.419589865769469,-0.2884591324304111
sub-13,Pz,1.0459791108447194,0.9312060190500336,-0.11477309179468576,-11.585394922814942,-11.874803039767585,-0.289408116952643
sub-13,P1,1.1718891120839614,0.8949507320751271,-0.2769383800088343,-11.433857714877355,-11.912858209344211,-0.479000494466856
sub-13,P3,1.1716929094909188,0.9738505963656658,-0.1978423131252529,-11.328514469691934,-11.669388657772249,-0.3408741880803152
sub-13,P5,1.1449728934621093,0.9845659118764364,-0.1604069815856729,-11.257309303436005,-11.537383248951684,-0.28007394551567977
sub-13,P7,1.153947545874454,0.8927506498484828,-0.26119689602597107,-11.020051768201672,-11.491366517096209,-0.47131474889453706
sub-13,PO3,1.2087377171649305,0.910748176636997,-0.29798954052793347,-11.100007677034236,-11.586959520322411,-0.48695184328817476
sub-13,PO7,1.112671807418421,0.8346873061714908,-0.2779845012469302,-11.107424504992332,-11.51397357432994,-0.4065490693376077
sub-13,Oz,1.0762448063975265,0.8439839344519742,-0.23226087194555234,-11.203565591754009,-11.575904148400191,-0.37233855664618254
sub-13,O1,1.0447864069427266,0.6396376875747452,-0.40514871936798147,-11.165869092968984,-11.608137502587184,-0.44226840961819924
sub-13,Fpz,0.6418218952334305,1.1035268087417602,0.46170491350832976,-11.34224398014556,-11.430839587719408,-0.08859560757384877
sub-13,Fp2,1.1691563685860658,1.1308500274704725,-0.03830634111559328,-10.895292466531368,-11.316620255138258,-0.4213277886068898
sub-13,AF4,0.6677399586447859,1.072120436765708,0.40438047812092215,-11.456881248360416,-11.529284042977483,-0.07240279461706756
sub-13,AF8,1.2688214053947828,1.1742122193002962,-0.09460918609448665,-10.463563885641229,-10.928072175673472,-0.4645082900322439
sub-13,F2,0.9774546060044637,1.0777523056881408,0.10029769968367719,-11.644235371045587,-11.71251678522644,-0.0682814141808521
sub-13,F4,0.9668149968092644,1.0633942688745002,0.09657927206523576,-11.359552384378508,-11.470712465391516,-0.11116008101300778
sub-13,F6,1.160741659867424,1.011104995435925,-0.14963666443149903,-10.865098490572406,-11.278268426897949,-0.4131699363255432
sub-13,F8,1.4380267024834013,0.9383550370988298,-0.4996716653845714,-10.439973654132364,-11.095595998167116,-0.655622344034752
sub-13,FC2,0.9560049189403804,0.9918903166583388,0.0358853977179584,-11.930846073365664,-12.074033961282346,-0.1431878879166817
sub-13,FC4,0.9025595857893314,0.7202946264604773,-0.18226495932885411,-11.590159410486969,-11.795495752260717,-0.20533634177374793
sub-13,FC6,1.0745315377310989,0.5779038180827979,-0.496627719648301,-11.044597358935263,-11.594750294070623,-0.55015293513536
sub-13,FT8,0.8302119279172846,1.151934835418505,0.32172290750122046,-10.959779818433958,-11.253781392131884,-0.29400157369792623
sub-13,C2,1.03477289923304,0.9218688408066558,-0.11290405842638429,-12.008556893179865,-12.130345016089208,-0.1217881229093436
sub-13,C4,0.8625184672154415,0.7764452821904536,-0.08607318502498784,-11.592807607004106,-11.706220130884548,-0.11341252388044154
sub-13,C6,0.6045855579469713,0.4467223111539617,-0.15786324679300962,-11.482080174509898,-11.739509656620363,-0.25742948211046546
sub-13,T8,0.8296776343566724,1.0668222696760972,0.23714463531942476,-11.11425726741767,-11.398166286071966,-0.2839090186542954
sub-13,CPz,1.0826369333682313,1.2445164863066345,0.16187955293840317,-11.9568321773097,-11.784081160040012,0.17275101726968778
sub-13,CP2,1.1076772861309203,0.9390319447721572,-0.16864534135876308,-11.746550877350236,-12.001176391519472,-0.25462551416923596
sub-13,CP4,1.059930555534427,0.8398302441463055,-0.22010031138812147,-11.458946450254771,-11.84435506136527,-0.38540861111049907
sub-13,CP6,0.9802885440713364,0.7828509805470989,-0.19743756352423747,-11.387380510210496,-11.659088929467792,-0.27170841925729583
sub-13,TP8,1.107609539771833,0.9719629048170976,-0.1356466349547355,-11.160195626568612,-11.3835292497901,-0.22333362322148886
sub-13,TP10,1.459506625302839,1.07276966988665,-0.386736955416189,-10.41649537389404,-11.180860766098704,-0.7643653922046632
sub-13,P2,1.1112411832168427,1.0150584554278304,-0.09618272778901238,-11.546783072336352,-11.72875267033159,-0.18196959799523782
sub-13,P4,1.116208846737658,1.0130523225360115,-0.10315652420164656,-11.431564566577972,-11.582396647143776,-0.1508320805658041
sub-13,P6,1.13711687344024,0.9844043621402944,-0.15271251129994556,-11.249717810945524,-11.586182442024816,-0.33646463107929137
sub-13,P8,1.128563387508868,0.9743675191568792,-0.15419586835198884,-11.21773961034573,-11.510240041045956,-0.29250043070022613
sub-13,POz,1.012746860923937,1.0254921279188516,0.012745266994914628,-11.403511223496066,-11.50354213656777,-0.10003091307170386
sub-13,PO4,1.1176858530569096,1.0917538671031335,-0.025931985953776104,-11.293837059097504,-11.43818937870972,-0.14435231961221717
sub-13,PO8,1.1423962248142283,0.9802398518688764,-0.1621563729453519,-11.147995027081125,-11.502239890554884,-0.3542448634737596
sub-13,O2,1.103787889166626,0.9280307494457108,-0.1757571397209151,-11.17444110586459,-11.573435001218902,-0.3989938953543124
sub-14,Fp1,1.1575797283072164,0.8965380015472652,-0.2610417267599513,-11.340332174100348,-11.51711237099008,-0.176780196889732
sub-14,AF3,1.1166518334508273,0.6774287845904801,-0.43922304886034724,-11.472985653679522,-12.074176855903112,-0.601191202223589
sub-14,AF7,1.2026527527826163,1.1038545604132144,-0.0987981923694019,-11.09544916950436,-11.091379850094809,0.004069319409550687
sub-14,Fz,1.45310580881597,0.7321836776549258,-0.7209221311610443,-11.199645581382144,-12.356503369856174,-1.1568577884740296
sub-14,F1,1.379495211616414,0.4213312392404216,-0.9581639723759925,-11.300966953597602,-13.4523635872565,-2.151396633658898
sub-14,F3,1.2415383505291495,0.7035799478602387,-0.5379584026689108,-11.39051629003642,-12.145360377736544,-0.7548440877001248
sub-14,F5,1.128804752741149,0.7405026647259958,-0.3883020880151533,-11.41559417308802,-12.15941942601338,-0.74382525292536
sub-14,F7,1.258628296383511,0.942998523445456,-0.31562977293805494,-11.139266135143131,-11.297638971287272,-0.15837283614414055
sub-14,FC1,1.3417323761992752,0.6644204216527724,-0.6773119545465028,-11.426025229130332,-12.92265479207248,-1.4966295629421484
sub-14,FC3,1.0934175814089169,0.7325901006900493,-0.3608274807188676,-11.662058229819303,-12.414632741539933,-0.7525745117206295
sub-14,FC5,1.049723820654488,0.6814254049924953,-0.36829841566199284,-11.603432193119296,-11.79910343000962,-0.19567123689032329
sub-14,FT7,1.2692057346758967,0.9918949028421076,-0.27731083183378913,-11.497197764109158,-11.346619548581904,0.15057821552725414
sub-14,Cz,1.393400623826461,0.0,-1.393400623826461,-11.520994805332482,-12.0,-0.47900519466751845
sub-14,C1,1.2844505659656855,0.6912636575745602,-0.5931869083911253,-11.5671088453253,-12.33254267878485,-0.7654338334595501
sub-14,C3,1.2282739893937344,0.578302327634349,-0.6499716617593855,-11.703657931817002,-12.581503085980248,-0.8778451541632464
sub-14,C5,1.2068131355486622,0.6995315777688083,-0.507281557779854,-11.66869559218098,-12.138580712413455,-0.4698851202324761
sub-14,T7,1.274970688655518,0.9035279737849397,-0.37144271487057845,-11.566577599465116,-11.434907974061796,0.13166962540332072
sub-14,CP1,1.371310470795522,0.5870739565954279,-0.784236514200094,-11.60901056961268,-12.7637536599966,-1.1547430903839206
sub-14,CP3,1.2996834244958624,0.621194959170052,-0.6784884653258104,-11.724855589512096,-12.069504010921817,-0.34464842140972074
sub-14,CP5,1.242315043236742,0.8377495315992767,-0.40456551163746535,-11.713609074692844,-11.676231023172956,0.03737805151988738
sub-14,TP7,1.1867701628069989,0.5627281436828901,-0.6240420191241087,-11.556067770680784,-11.955443669318855,-0.39937589863807155
sub-14,TP9,1.143935442305856,0.9587869752504944,-0.1851484670553617,-11.099244060945235,-11.30394682211429,-0.20470276116905417
sub-14,Pz,1.3142049957122144,0.704362831577101,-0.6098421641351134,-11.58448645355208,-12.306501880216675,-0.722015426664596
sub-14,P1,1.4103610696998423,0.8542570525983191,-0.5561040171015232,-11.45359929691278,-11.918855726199004,-0.46525642928622446
sub-14,P3,1.2923673611778372,0.6860228044626627,-0.6063445567151745,-11.50349680131393,-12.334222891842035,-0.8307260905281062
sub-14,P5,1.202948170174671,1.1329754267620291,-0.06997274341264181,-11.445911458723296,-11.158320600040694,0.28759085868260215
sub-14,P7,1.1652037320955264,0.700975477156071,-0.4642282549394554,-11.407677353194506,-12.12510347259238,-0.7174261193978744
sub-14,PO3,1.049723778516399,1.1324654049950968,0.08274162647869776,-11.539463919084092,-11.161915880770945,0.3775480383131473
sub-14,PO7,0.859663108452576,0.9636158793665978,0.10395277091402177,-11.47396013073632,-11.488105100756036,-0.014144970019716041
sub-14,Oz,0.5401769211917381,0.6541953966684148,0.11401847547667665,-11.632012943715155,-12.34306283362201,-0.7110498899068549
sub-14,O1,0.6347725781570921,0.8757067478021288,0.24093416964503667,-11.58458202308211,-11.865516622774209,-0.2809345996920989
sub-14,Fpz,1.1293186923039331,0.5320676493627122,-0.5972510429412209,-11.357726345110654,-12.059011527198804,-0.7012851820881494
sub-14,Fp2,0.8576098362990309,0.923348427988596,0.06573859168956508,-11.299856665086184,-11.497368849984664,-0.19751218489848021
sub-14,AF4,1.1915781059203252,0.2846661275677791,-0.9069119783525461,-11.2503537421598,-12.522767138020606,-1.2724133958608057
sub-14,AF8,0.7921700105407862,0.650241351035403,-0.14192865950538314,-11.187093785182126,-11.629135761686303,-0.44204197650417676
sub-14,F2,1.4254989708962802,0.7217228184675992,-0.703776152428681,-11.221986862835578,-12.905863713079672,-1.6838768502440935
sub-14,F4,1.2535117637645272,0.3942050623405931,-0.8593067014239342,-11.29192806277424,-12.011745463314291,-0.7198174005400517
sub-14,F6,1.0145776484345004,0.9460750319740026,-0.06850261646049782,-11.261720463686927,-11.561715094096698,-0.2999946304097705
sub-14,F8,1.240989571313817,0.6323172235327768,-0.6086723477810403,-11.022098908488278,-11.515204214837862,-0.4931053063495838
sub-14,FC2,1.3594266102742325,0.7411054397100386,-0.6183211705641939,-11.44857945480676,-12.760466120575124,-1.3118866657683643
sub-14,FC4,1.2793441437065745,0.673402801129681,-0.6059413425768935,-11.41940740028886,-11.99699755024264,-0.5775901499537799
sub-14,FC6,1.1460411856880683,0.7855909447297867,-0.3604502409582816,-11.474536712999091,-12.16472716123451,-0.690190448235418
sub-14,FT8,1.0912012078752753,0.56738733349205,-0.5238138743832254,-11.395635188744212,-11.715014537535607,-0.3193793487913954
sub-14,C2,1.338360955533546,0.6162772205574341,-0.722083734976112,-11.615997025735362,-12.286387853886918,-0.6703908281515556
sub-14,C4,1.1776338288119612,0.503050004181172,-0.6745838246307893,-11.818177001954949,-12.55435291606326,-0.736175914108312
sub-14,C6,0.8762638234737494,0.5130495788967442,-0.36321424457700524,-11.824741147559893,-12.1046215678154,-0.2798804202555072
sub-14,T8,1.266589692522467,0.5124536270395805,-0.7541360654828864,-11.37183548262002,-11.743460088831156,-0.371624606211137
sub-14,CPz,1.3686244362810478,0.8231882576658285,-0.5454361786152193,-11.704988848337033,-12.509071790179991,-0.8040829418429585
sub-14,CP2,1.2951599864815504,0.6495354621798217,-0.6456245243017287,-11.77659917839054,-11.800179800907916,-0.02358062251737536
sub-14,CP4,1.2256289622855137,0.4514218172232694,-0.7742071450622443,-11.82615286756029,-12.037838803354411,-0.21168593579412054
sub-14,CP6,1.1760708771877164,1.0072317788792358,-0.16883909830848065,-11.820482748556698,-11.09146102930304,0.729021719253657
sub-14,TP8,0.9429810740642534,0.609115638109947,-0.3338654359543064,-11.520909951293632,-12.14591498552168,-0.6250050342280478
sub-14,TP10,1.0685825978736625,0.7308013728582882,-0.33778122501537433,-11.54928862558686,-12.295139186208395,-0.7458505606215358
sub-14,P2,1.283441905882555,0.7747012518874733,-0.5087406539950817,-11.611326598655364,-11.970812038390203,-0.35948543973483993
sub-14,P4,1.1343617119291425,0.5387249566762122,-0.5956367552529303,-11.78667318214288,-12.22133869574614,-0.43466551360325845
sub-14,P6,1.1627962650867842,0.9444935257726654,-0.2183027393141188,-11.672152636154877,-11.227380880177352,0.4447717559775253
sub-14,P8,1.1859341483449035,0.4878830365652766,-0.6980511117796269,-11.616449716328608,-12.02586090577631,-0.4094111894477024
sub-14,POz,1.0045758889702996,0.5987262253082433,-0.4058496636620563,-11.60338929169403,-12.342258722924951,-0.7388694312309205
sub-14,PO4,1.0510778200414497,0.6771712363793156,-0.37390658366213403,-11.483511998313302,-11.67236845179042,-0.18885645347711844
sub-14,PO8,1.04468187854869,0.7501538655426974,-0.29452801300599263,-11.229622527442228,-12.71489799629154,-1.4852754688493128
sub-14,O2,0.5012737052309086,0.6609541065190423,0.15968040128813366,-11.635743872978244,-12.418353812757177,-0.7826099397789328
sub-15,Fp1,0.8908407929599641,1.1731218947789632,0.2822811018189991,-11.306212129880397,-11.114761297513647,0.19145083236674942
sub-15,AF3,1.157944622761727,1.1828233409183484,0.02487871815662146,-11.291945949996602,-11.226180686527794,0.0657652634688084
sub-15,AF7,1.043822488738895,1.2710933343895692,0.22727084565067424,-11.295930064507566,-10.92931479756968,0.3666152669378864
sub-15,Fz,1.2005283869467127,1.220206676040413,0.019678289093700396,-11.47428021577593,-11.449819296650135,0.0244609191257954
sub-15,F1,1.2251936656367344,1.2239179566992586,-0.0012757089374757502,-11.395389599292542,-11.406513734410003,-0.01112413511746091
sub-15,F3,1.130393863303642,1.1602289647124462,0.029835101408804077,-11.369987158682925,-11.38454100988578,-0.014553851202855128
sub-15,F5,0.952798967628818,1.0979959361338951,0.14519696850507713,-11.316274915072038,-11.206381507541035,0.1098934075310023
sub-15,F7,0.8625466988503646,1.2081233767981765,0.3455766779478119,-11.140882356975894,-10.966801155412588,0.17408120156330575
sub-15,FC1,1.1100453920483115,1.2573334929810265,0.14728810093271494,-11.959122547072406,-11.605810738223,0.3533118088494067
sub-15,FC3,1.0663768718251985,1.0966233743262963,0.03024650250109784,-11.648330882015811,-11.600982196193764,0.04734868582204754
sub-15,FC5,0.990700001257738,0.9797964363604964,-0.010903564897241647,-11.434230974699988,-11.413397178622548,0.02083379607744007
sub-15,FT7,1.048485099844196,0.9553689831922304,-0.09311611665196551,-11.203228569359691,-11.241596995396511,-0.038368426036820225
sub-15,Cz,1.1160154973560883,1.2331593716289728,0.11714387427288453,-39.253593327796885,-39.33027755519005,-0.07668422739316583
sub-15,C1,0.9813683998963626,1.104147515485152,0.12277911558878951,-12.33751039392405,-12.198681194419258,0.13882919950479256
sub-15,C3,1.072898673857365,1.0720288231629362,-0.0008698506944286866,-11.734718286942051,-11.678636164679917,0.056082122262134604
sub-15,C5,1.1498722901473857,1.114658227306924,-0.03521406284046158,-11.446711190268488,-11.419410020686104,0.027301169582383267
sub-15,T7,1.1059792794839436,0.935198698427794,-0.17078058105614957,-11.31463162078364,-11.312726067516806,0.001905553266833948
sub-15,CP1,1.134319244328276,1.1914081897400723,0.05708894541179643,-11.823226620700789,-11.699557132116118,0.12366948858467097
sub-15,CP3,1.1520297461810678,1.2373339022128325,0.08530415603176467,-11.543514501657796,-11.362336996502536,0.18117750515525977
sub-15,CP5,1.153588074224194,1.2569829475181329,0.10339487329393893,-11.393172628346464,-11.161746086733572,0.23142654161289222
sub-15,TP7,1.1664400282919636,1.3134504768175133,0.14701044852554968,-11.202327661034566,-10.937855624040484,0.26447203699408206
sub-15,TP9,1.1521058781345566,1.2005056408748875,0.048399762740330976,-11.065559895495932,-10.894590730611617,0.17096916488431546
sub-15,Pz,1.1190324246212833,1.2806491488069611,0.16161672418567785,-11.429357601850263,-11.308999259613188,0.12035834223707553
sub-15,P1,1.1908921013786566,1.3487744323954147,0.15788233101675808,-11.428901726069023,-11.177764316918998,0.2511374091500258
sub-15,P3,1.203455796963945,1.2972096268280466,0.09375382986410163,-11.242396771614178,-11.132754608833434,0.10964216278074446
sub-15,P5,1.2375092404489327,1.2768861606015758,0.03937692015264305,-11.093497453279571,-11.069785042216358,0.023712411063213423
sub-15,P7,1.288175798619675,1.3536995264544265,0.06552372783475158,-10.951864692763357,-10.860991502892237,0.09087318987111992
sub-15,PO3,1.22364697852521,1.308083271845511,0.08443629332030111,-11.039584952283736,-10.919745237848264,0.11983971443547148
sub-15,PO7,1.340515758097308,1.3644991181142,0.023983360016892163,-10.748123727177989,-10.707663169621966,0.04046055755602218
sub-15,Oz,1.1668870102738644,1.1692425759464344,0.0023555656725700036,-10.941790800022131,-10.84892215405288,0.09286864596925071
sub-15,O1,1.259402669098483,1.3346031700159406,0.07520050091745767,-10.918721211803009,-10.744673791495888,0.1740474203071205
sub-15,Fpz,1.0654484796296972,1.326282446035563,0.26083396640586565,-11.313581367382724,-10.903396356080998,0.410185011301726
sub-15,Fp2,1.059785238179615,1.2395799924424529,0.17979475426283797,-11.181646345359624,-10.985479788202811,0.19616655715681297
sub-15,AF4,1.0759398813683296,1.3048502684658725,0.22891038709754286,-11.287720495835618,-10.988812374389113,0.29890812144650525
sub-15,AF8,1.2388881946194723,1.4659488155105935,0.22706062089112122,-10.90767361137567,-10.544435155599029,0.3632384557766404
sub-15,F2,1.1246011936614402,1.2080276653269202,0.08342647166548,-11.583053794079577,-11.426273836929902,0.1567799571496753
sub-15,F4,1.130064681045274,1.1639598520641887,0.033895171018914816,-11.396093353179864,-11.296897029674913,0.09919632350495178
sub-15,F6,1.1339674946786362,1.228901347202091,0.09493385252345488,-11.240431065533215,-11.038659607347784,0.20177145818543174
sub-15,F8,1.12823559864785,1.2828633833955947,0.15462778474774463,-11.020619479095616,-10.8682430539268,0.152376425168816
sub-15,FC2,1.1064074185559312,1.1462587725201796,0.03985135396424844,-11.85227434892929,-11.779747955328045,0.07252639360124569
sub-15,FC4,1.0078549544901412,1.140548252221349,0.13269329773120786,-11.804445127357988,-11.49990423232948,0.30454089502850934
sub-15,FC6,1.128030074710283,1.1817450179037832,0.05371494319350023,-11.437176542210064,-11.26696736675588,0.17020917545418435
